,ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
2938,LU1673108939,AT1,"AROUNDTOWN EO-,01",Common stock,EUR,2653294,2018-10-10,15:14,7.245,7.245,7.24,7.24,10711,4
2939,IE00B2QWCY14,IUS3,ISHSIII-S+P SM.CAP600 DLD,ETF,EUR,2505606,2018-10-10,15:14,58.19,58.19,58.19,58.19,11,1
2940,US69343P1057,LUK,"LUKOIL SP.ADR     RL-,025",Common stock,EUR,2506550,2018-10-10,15:14,64.0,64.0,64.0,64.0,350,3
2941,DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2018-10-10,15:14,75.08,75.08,74.98,75.03,4186,24
2942,DE000A13SX22,HLE,HELLA GMBH+CO. KGAA O.N.,Common stock,EUR,2504580,2018-10-10,15:14,40.7,40.7,40.7,40.7,410,2
2943,DE0005909006,GBF,BILFINGER SE O.N.,Common stock,EUR,2504986,2018-10-10,15:14,37.46,37.46,37.42,37.42,126,2
2944,IE00BCLWRB83,IS3F,IS DL C.B.I.R.H.U.ETF DLD,ETF,EUR,2505391,2018-10-10,15:14,84.95200000000001,84.95200000000001,84.95200000000001,84.95200000000001,20,1
2945,DE0005933931,EXS1,ISHS CORE DAX UCITS ETF,ETF,EUR,2504265,2018-10-10,15:14,101.02,101.02,101.02,101.02,150,1
2946,DE0007493991,SAX,STROEER SE + CO. KGAA,Common stock,EUR,2505103,2018-10-10,15:14,47.98,47.98,47.92,47.92,80,2
2947,NL0012169213,QIA,"QIAGEN NV         EO -,01",Common stock,EUR,2506272,2018-10-10,15:14,30.38,30.38,30.36,30.36,1002,3
2948,DE000A0KEXC7,V3S,VECTRON SYSTEMS      O.N.,Common stock,EUR,2504348,2018-10-10,15:14,17.16,17.16,17.16,17.16,199,2
2949,LU0832435464,VOOL,MUL-LYX.S+P500VFER UE A,ETF,EUR,2506060,2018-10-10,15:14,4.1165,4.1165,4.1165,4.1165,1500,1
2950,DE0005158703,BC8,BECHTLE AG O.N.,Common stock,EUR,2504894,2018-10-10,15:14,78.25,78.25,78.25,78.25,7,1
2951,DE000A0LR936,ST5,STEICO SE,Common stock,EUR,2504382,2018-10-10,15:14,21.0,21.0,21.0,21.0,4,1
2952,CH0012032048,RHO5,ROCHE HLDG AG GEN.,Other,EUR,2504218,2018-10-10,15:14,213.8,213.8,213.8,213.8,202,1
2953,LU0274208692,DBXW,XTR.MSCI WORLD SWAP 1C,ETF,EUR,2505825,2018-10-10,15:14,51.684,51.684,51.684,51.684,19,1
2954,DE000A2DAM03,AAG,AUMANN AG  INH O.N.,Common stock,EUR,2504639,2018-10-10,15:14,47.9,47.95,47.9,47.95,473,5
2955,LU0875160326,RQFI,XTR.HARVEST CSI300 1D,ETF,EUR,2506067,2018-10-10,15:14,8.033,8.033,8.032,8.032,1100,2
2956,DE0005008007,ADL,ADLER REAL ESTATE AG,Common stock,EUR,2504874,2018-10-10,15:14,14.08,14.08,14.08,14.08,546,2
2957,DE0005103006,ADV,ADVA OPT.NETW.SE  O.N.,Common stock,EUR,2504881,2018-10-10,15:14,6.39,6.39,6.39,6.39,47,1
2958,DE0006464506,LEI,LEIFHEIT AG O.N.,Common stock,EUR,2505042,2018-10-10,15:14,17.0,17.0,17.0,17.0,16,1
2959,DE000A0D8Q49,EXX5,IS.DJ U.S.SELEC.DIV.U.ETF,ETF,EUR,2504295,2018-10-10,15:14,61.87,61.88,61.87,61.88,638,3
2960,DE000LED4000,OSR,OSRAM LICHT AG NA O.N.,Common stock,EUR,2504813,2018-10-10,15:14,31.83,31.83,31.82,31.83,1725,13
2961,DE000A1H8BV3,NOEJ,NORMA GROUP SE NA O.N.,Common stock,EUR,2504474,2018-10-10,15:14,50.35,50.35,50.35,50.35,128,2
2962,DE0006599905,MRK,MERCK KGAA O.N.,Common stock,EUR,2505050,2018-10-10,15:14,89.6,89.6,89.52,89.54,2174,12
2963,DE0002635307,EXSA,ISH.STOX.EUROPE 600 U.ETF,ETF,EUR,2504871,2018-10-10,15:14,36.205,36.205,36.195,36.195,4273,3
2964,LU0444605991,X502,C.IB.E.L.S.D.1-3T.U.ETF I,ETF,EUR,2505953,2018-10-10,15:14,130.425,130.425,130.425,130.425,13,1
2965,DE0005089031,UTDI,UTD.INTERNET AG NA,Common stock,EUR,2504878,2018-10-10,15:14,36.53,36.53,36.53,36.53,524,7
2966,DE0007100000,DAI,DAIMLER AG NA O.N.,Common stock,EUR,2505076,2018-10-10,15:14,53.74,53.75,53.69,53.7,8126,40
2967,DE0005488100,ISR,ISRA VISION O.N.,Common stock,EUR,2504937,2018-10-10,15:14,38.0,38.05,37.95,38.05,705,6
2968,DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2018-10-10,15:14,5.67,5.67,5.64,5.64,384,3
2969,DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2018-10-10,15:14,28.41,28.43,28.41,28.43,3748,10
2970,IE00BYZK4883,2B79,ISHSIV-DIGITILISATION DLA,ETF,EUR,2505554,2018-10-10,15:14,5.44,5.4479999999999995,5.44,5.4479999999999995,7775,2
2971,DE000A0CAYB2,WIN,DIEBOLD NIXDORF  INH.O.N.,Common stock,EUR,2504286,2018-10-10,15:14,56.6,56.6,56.6,56.6,264,1
2972,DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2018-10-10,15:14,99.08,99.1,99.04,99.06,5668,42
2973,DE0006969603,PUM,PUMA SE,Common stock,EUR,2505067,2018-10-10,15:14,412.5,412.5,412.0,412.0,381,5
2974,DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2018-10-10,15:14,46.84,46.84,46.81,46.81,411,7
2975,FR0010655746,AMES,AMUNDI ETF MSCI SPAIN,ETF,EUR,2505256,2018-10-10,15:14,185.64,185.64,185.64,185.64,15,1
2976,DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2018-10-10,15:14,3.553,3.553,3.553,3.553,4262,2
2977,LU0307018795,SFQ,"SAF HOLLAND S.A.   EO-,01",Common stock,EUR,2505867,2018-10-10,15:14,12.8,12.81,12.8,12.8,3534,31
2978,DE0005664809,EVT,EVOTEC AG O.N.,Common stock,EUR,2504963,2018-10-10,15:14,15.78,15.78,15.765,15.77,5637,17
2979,DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2018-10-10,15:14,33.385,33.39,33.385,33.39,1650,6
2980,DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2018-10-10,15:14,28.69,28.69,28.69,28.69,944,7
2981,IE00B5M1WJ87,SPYW,SPDR S+P EO DIV.ARIST.ETF,ETF,EUR,2505708,2018-10-10,15:14,21.805,21.805,21.805,21.805,50,1
2982,DE0005419105,COK,CANCOM SE O.N.,Common stock,EUR,2504930,2018-10-10,15:14,33.0,33.02,33.0,33.0,515,3
2983,DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2018-10-10,15:14,7.88,7.88,7.88,7.88,346,3
2984,LU1296758029,CCAP,CORESTATE CAPITAL HLDG,Common stock,EUR,2506149,2018-10-10,15:14,36.4,36.4,36.4,36.4,10,2
2985,DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2018-10-10,15:14,61.18,61.18,61.14,61.14,923,6
2986,DE0005470306,EVD,CTS EVENTIM KGAA,Common stock,EUR,2504934,2018-10-10,15:14,34.26,34.28,34.26,34.28,523,5
2987,LU0514695187,XCS5,XTR.MSCI INDIA SWAP 1CDL,ETF,EUR,2505999,2018-10-10,15:14,8.978,8.978,8.978,8.978,177,1
2988,LU0392495023,X014,C.S.-MSCI PACIF.T.U.ETF I,ETF,EUR,2505921,2018-10-10,15:14,51.22,51.22,51.22,51.22,12,1
2989,DE0005313704,AFX,CARL ZEISS MEDITEC AG,Common stock,EUR,2504922,2018-10-10,15:14,63.85,63.85,63.8,63.8,496,4
2990,DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2018-10-10,15:14,99.28,99.28,99.24,99.24,342,4
2991,AT0000A0E9W5,SANT,S+T AG (Z.REG.MK.Z.)O.N.,Common stock,EUR,2504159,2018-10-10,15:14,21.58,21.58,21.54,21.54,825,3
2992,LU0411078636,DBPK,XTR.S+P500 2XINV.D.SW. 1C,ETF,EUR,2505939,2018-10-10,15:14,1.5638,1.5638,1.5638,1.5638,13500,1
2993,DE0005790430,FPE3,FUCHS PETROL.SE VZO O.N.,Common stock,EUR,2504976,2018-10-10,15:14,45.18,45.18,45.14,45.14,421,6
2994,DE000KC01000,KCO,KLOECKNER + CO SE NA O.N.,Common stock,EUR,2504810,2018-10-10,15:14,9.37,9.375,9.365,9.365,3640,8
2995,IE00BM67HN09,XDWS,X(IE)-MSCI WO.CO.ST. 1CDL,ETF,EUR,2505456,2018-10-10,15:14,28.495,28.495,28.495,28.495,700,1
2996,DE000A1JXC60,H4Z9,HSBC MSCI KOREA UC.ETF DZ,ETF,EUR,2504488,2018-10-10,15:14,40.585,40.585,40.585,40.585,1,1
2997,LU0839027447,XDJP,XTR.NIKKEI 225 1D,ETF,EUR,2506063,2018-10-10,15:14,18.41,18.41,18.41,18.41,65,1
2998,FR0010361683,LYMD,LYX.MSCI INDIA U.ETF CEO,ETF,EUR,2505234,2018-10-10,15:14,14.18,14.18,14.18,14.18,16,1
2999,NL0000235190,AIR,AIRBUS,Common stock,EUR,2506257,2018-10-10,15:14,99.2,99.2,99.08,99.08,923,7
3000,DE000PSM7770,PSM,PROSIEBENSAT.1  NA O.N.,Common stock,EUR,2504848,2018-10-10,15:14,22.13,22.14,22.13,22.14,2662,12
3001,DE000A0X8994,DEL2,L+G-L+G DAX DAILY 2X L.DZ,ETF,EUR,2504256,2018-10-10,15:14,262.65,262.65,262.6,262.6,75,2
3002,DE0005785604,FRE,FRESENIUS SE+CO.KGAA O.N.,Common stock,EUR,2504973,2018-10-10,15:14,67.74,67.74,67.68,67.68,2274,11
3003,DE0007235301,SGL,SGL CARBON SE O.N.,Common stock,EUR,2505087,2018-10-10,15:14,8.385,8.385,8.37,8.37,1439,4
3004,DE0005220008,EBK,ENBW ENERGIE BAD.-WUE. ON,Common stock,EUR,2504912,2018-10-10,15:14,32.0,32.0,32.0,32.0,6,1
3005,DE000ZAL1111,ZAL,ZALANDO SE,Common stock,EUR,2504863,2018-10-10,15:14,31.53,31.55,31.53,31.55,623,6
3006,DE000A12UKK6,RKET,ROCKET INTERNET SE,Common stock,EUR,2504560,2018-10-10,15:14,24.98,24.98,24.94,24.98,3350,6
3007,DE000ETN0156,X00P,COMMERZBANK ETN UNL.,ETN,EUR,2504748,2018-10-10,15:14,1.2824,1.2824,1.2824,1.2824,1000,1
3008,DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2018-10-10,15:14,188.52,188.52,188.32,188.34,4097,39
3009,DE0005093108,AAD,AMADEUS FIRE AG,Common stock,EUR,2504879,2018-10-10,15:14,95.0,95.0,95.0,95.0,14,1
3010,DE0005785802,FME,FRESEN.MED.CARE KGAA O.N.,Common stock,EUR,2504974,2018-10-10,15:14,87.56,87.56,87.5,87.54,708,8
3011,DE0008051004,WUW,WUESTENROT+WUERTT.AG O.N.,Common stock,EUR,2505128,2018-10-10,15:14,18.94,18.94,18.94,18.94,70,1
3012,GB0007980591,BPE5,"BP PLC             DL-,25",Common stock,EUR,2505380,2018-10-10,15:14,6.534,6.534,6.528,6.529,6229,7
3013,DE0006632003,MOR,MORPHOSYS AG O.N.,Common stock,EUR,2505055,2018-10-10,15:14,79.15,79.15,79.15,79.15,173,3
3014,DE000FTG1111,FTK,FINTECH GROUP AG  NA O.N.,Common stock,EUR,2504808,2018-10-10,15:14,24.55,24.6,24.4,24.55,573,9
3015,LU0378449770,C011,COMST.-NASDAQ-100 U.ETF I,ETF,EUR,2505914,2018-10-10,15:14,65.43,65.43,65.43,65.43,8,1
3016,DE0005810055,DB1,DEUTSCHE BOERSE NA O.N.,Common stock,EUR,2504978,2018-10-10,15:14,112.15,112.15,112.05,112.05,2617,8
3017,GB0059822006,DLG,"DIALOG SEMICOND.   LS-,10",Common stock,EUR,2505387,2018-10-10,15:14,16.79,16.79,16.72,16.72,4137,11
3018,IE00BCRY6557,IS3M,ISIV-EO ULTR.BD U.ETF EOD,ETF,EUR,2505397,2018-10-10,15:14,100.145,100.15,100.145,100.15,1494,6
3019,DE0005773303,FRA,FRAPORT AG FFM.AIRPORT,Common stock,EUR,2504970,2018-10-10,15:14,68.1,68.1,68.08,68.08,204,3
3020,DE0006766504,NDA,AURUBIS AG,Common stock,EUR,2505060,2018-10-10,15:14,54.32,54.32,54.28,54.3,979,9
3021,FI0009000681,NOA3,"NOKIA OYJ EO-,06",Common stock,EUR,2505156,2018-10-10,15:14,4.495,4.495,4.49,4.49,8123,8
3022,DE0005895403,GMM,GRAMMER AG O.N.,Common stock,EUR,2504985,2018-10-10,15:14,41.3,41.3,41.3,41.3,67,2
3023,FR0011067529,LYS0,L.T.(SET50NET TR)UETF A,ETF,EUR,2505320,2018-10-10,15:14,207.35,207.35,207.35,207.35,10,1
3024,DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2018-10-10,15:14,71.59,71.59,71.55,71.58,5622,24
3025,DE000A111338,AM3D,SLM SOLUTIONS GRP AG,Common stock,EUR,2504550,2018-10-10,15:14,16.38,16.38,16.38,16.38,41,1
3026,DE0007165607,SRT,SARTORIUS AG O.N.,Common stock,EUR,2505078,2018-10-10,15:14,109.5,110.0,109.5,110.0,601,5
3027,DE000A0F5UG3,EXXV,IS.DJ EUROZ.SUST.SC.U.ETF,ETF,EUR,2504304,2018-10-10,15:14,12.342,12.342,12.342,12.342,2222,1
3028,DE000A18HC90,0LJJ,BOOST ISSUER ETP 62,ETN,EUR,2504616,2018-10-10,15:14,25.41,25.41,25.41,25.41,20,1
3029,DE0005493092,BVB,BORUSSIA DORTMUND,Common stock,EUR,2504940,2018-10-10,15:14,7.685,7.685,7.68,7.68,199,2
3030,DE000A2GS401,SOW,SOFTWARE AG  NA O.N.,Common stock,EUR,2696229,2018-10-10,15:14,35.82,35.85,35.82,35.85,1077,7
3031,DE0006048408,HEN,HENKEL AG+CO.KGAA ST O.N.,Common stock,EUR,2505003,2018-10-10,15:14,85.45,85.45,85.4,85.4,150,2
3032,DE0005437305,COP,COMPUGROUP MED.SE O.N.,Common stock,EUR,2504932,2018-10-10,15:14,46.1,46.18,46.08,46.08,956,16
3033,LU0514695690,XCS6,XTR.MSCI CHINA 1C,ETF,EUR,2506000,2018-10-10,15:14,13.5,13.5,13.5,13.5,39,1
3034,DE0007297004,SZU,SUEDZUCKER AG  O.N.,Common stock,EUR,2505095,2018-10-10,15:14,12.48,12.555,12.48,12.535,7555,18
3035,DE0005190037,BMW3,BAY.MOTOREN WERKE  VZO,Common stock,EUR,2504901,2018-10-10,15:14,65.85,65.85,65.8,65.8,750,2
3036,DE0007037129,RWE,RWE AG ST O.N.,Common stock,EUR,2505072,2018-10-10,15:14,17.2,17.2,17.19,17.195,11993,10
3037,LU0950674332,SEAC,UBS-ETF-MSCI WLD.S.R.AADL,ETF,EUR,2994652,2018-10-10,15:14,14.802,14.802,14.788,14.788,3336,2
3038,DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2018-10-10,15:14,177.8,177.9,177.5,177.7,1375,18
3039,DE0005220909,NXU,NEXUS AG O.N.,Common stock,EUR,2504913,2018-10-10,15:14,26.9,26.9,26.8,26.8,100,2
3040,DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2018-10-10,15:14,96.48,96.5,96.46,96.46,1339,8
3041,US64110L1061,NFC,"NETFLIX INC.      DL-,001",Common stock,EUR,2506536,2018-10-10,15:14,290.24,290.24,289.71,289.71,313,19
3042,DE0006083405,HBH,HORNBACH HOLD.ST O.N.,Common stock,EUR,2505010,2018-10-10,15:14,58.4,58.4,58.4,58.4,31,1
3043,DE000ETFL037,EL4C,DK STOXX EUR.STR.GROW.20,ETF,EUR,2504683,2018-10-10,15:14,32.725,32.725,32.725,32.725,791,1
3044,DE0005772206,FIE,FIELMANN AG O.N.,Common stock,EUR,2504969,2018-10-10,15:14,50.1,50.25,50.1,50.15,1773,16
3045,LU0629459743,UIMM,UBS-ETF-MSCI WLD.S.R.DLAD,ETF,EUR,2506031,2018-10-10,15:14,80.0,80.0,80.0,80.0,290,1
3046,FR0000121014,MOH,"LVMH               EO 0,3",Common stock,EUR,2505174,2018-10-10,15:14,262.95,263.05,262.95,263.05,113,2
3047,DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2018-10-10,15:14,8.42,8.42,8.41,8.415,36635,26
3048,DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2018-10-10,15:14,189.95,189.95,189.75,189.75,8259,33
3049,DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2018-10-10,15:14,18.33,18.36,18.33,18.36,35625,58
3050,US0846707026,BRYN,"BERKSH. H.B NEW DL-,00333",Common stock,EUR,2506447,2018-10-10,15:14,191.0,191.0,190.82,190.82,210,3
3051,US8552441094,SRB,STARBUCKS CORP.,Common stock,EUR,2506569,2018-10-10,15:14,49.69,49.69,49.69,49.69,90,1
3052,DE000A2AADD2,IGY,INNOGY SE  INH. O.N.,Common stock,EUR,2504618,2018-10-10,15:14,38.47,38.48,38.47,38.48,914,6
3053,IE00B5377D42,IBC6,ISHSIII-MSCI AUSTR.DLACC,ETF,EUR,2505732,2018-10-10,15:14,28.67,28.67,28.67,28.67,15,1
3054,DE0007257503,CEC,CECONOMY AG  ST O.N.,Common stock,EUR,2505090,2018-10-10,15:14,4.369,4.37,4.365,4.368,11047,19
3055,DE0005545503,DRI,1+1 DRILLISCH AG O.N.,Common stock,EUR,2504950,2018-10-10,15:14,37.4,37.44,37.4,37.42,2281,8
3056,DE000ETF9033,E903,COMSTAGE 1-DIVDAX U.ETF I,ETF,EUR,2504263,2018-10-10,15:14,157.7,157.7,157.7,157.7,31,1
3057,DE000A0LD2U1,AOX,ALSTRIA OFFICE REIT-AG,Common stock,EUR,2504379,2018-10-10,15:14,12.61,12.61,12.61,12.61,173,1
3058,DE0007193500,SKB,KOENIG + BAUER AG ST O.N.,Common stock,EUR,2505081,2018-10-10,15:14,49.4,49.4,49.4,49.4,76,1
3059,LU0484968812,XB4F,XTR.II ESG EUR CORP.BD 1D,ETF,EUR,2505978,2018-10-10,15:14,150.505,150.505,150.505,150.505,24,1
3060,LU0290356871,DBXP,XTR.II EUROZ.GOV.BD1-3 1C,ETF,EUR,2505832,2018-10-10,15:14,167.395,167.395,167.395,167.395,18,1
3061,DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2018-10-10,15:14,40.86,40.86,40.86,40.86,13,1
3062,DE000A12DM80,G24,SCOUT24 AG NA O.N.,Common stock,EUR,2504556,2018-10-10,15:14,35.44,35.46,35.44,35.46,672,4
3063,DE000UNSE018,UN01,UNIPER SE  NA O.N.,Common stock,EUR,2504856,2018-10-10,15:14,25.31,25.32,25.3,25.31,3026,17
3064,DE000A0B65S3,PA8,PAION O.N,Common stock,EUR,2504283,2018-10-10,15:14,2.325,2.325,2.325,2.325,538,1
3065,DE0007500001,TKA,THYSSENKRUPP AG O.N.,Common stock,EUR,2505105,2018-10-10,15:14,20.66,20.66,20.62,20.63,6524,14
3066,IE00B6YX5F63,SYB3,SPDR B.B.1-3Y.E.G.B.U.ETF,ETF,EUR,2505749,2018-10-10,15:14,52.001999999999995,52.001999999999995,52.001999999999995,52.001999999999995,181,2
3067,DE0007231326,SIX2,SIXT SE ST O.N.,Common stock,EUR,2505085,2018-10-10,15:14,93.3,93.3,93.3,93.3,251,1
3068,DE0006452907,NEM,NEMETSCHEK SE O.N.,Common stock,EUR,2505040,2018-10-10,15:14,111.4,111.5,111.4,111.5,279,3
3069,LU0446734104,UIMA,UBS-ETF-MSCI EUROPE EOAD,ETF,EUR,2505965,2018-10-10,15:14,60.68,60.68,60.68,60.68,17,1
3070,CH0038863350,NESR,"NESTLE NAM.        SF-,10",Common stock,EUR,2504245,2018-10-10,15:14,70.82,70.82,70.82,70.82,119,1
3071,GB00BH4HKS39,VODI,VODAFONE GROUP PLC,Common stock,EUR,2505354,2018-10-10,15:14,1.7730000000000001,1.774,1.7718,1.774,1560,3
3072,LU0514694701,XCS4,XTR.MSCI THAILAND 1CDL,ETF,EUR,2505998,2018-10-10,15:14,22.685,22.685,22.685,22.685,1551,2
3073,DE000A2E4L75,LINU,LINDE AG O.N. Z.UMT.,Common stock,EUR,2600157,2018-10-10,15:14,202.4,202.6,202.4,202.6,1873,21
3074,DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2018-10-10,15:14,15.705,15.705,15.705,15.705,426,1
3075,DE0005659700,EUZ,ECKERT+ZIEGLER AG O.N.,Common stock,EUR,2504962,2018-10-10,15:14,45.2,45.2,45.2,45.2,6,1
3076,DE000DWS1007,DWS,DWS GROUP GMBH+CO.KGAA ON,Common stock,EUR,3089123,2018-10-10,15:14,23.34,23.34,23.325,23.33,2017,10
3077,IE0008471009,EUN2,ISHSII-EURO STOXX50 EODIS,ETF,EUR,2506399,2018-10-10,15:14,33.17,33.17,33.165,33.17,1506,4
3078,LU1066226637,STM,"STABILUS S.A. INH. EO-,01",Common stock,EUR,2506096,2018-10-10,15:14,58.85,58.95,58.85,58.9,1572,16
3079,DE000A1C0BD3,H4ZC,HSBC MSCI JP UCITS ETF DZ,ETF,EUR,2504445,2018-10-10,15:14,29.123,29.123,29.123,29.123,97,1
3080,LU0592215403,XPQP,XTR.MSCI PHILIPPINES 1CDL,ETF,EUR,2506016,2018-10-10,15:14,1.367,1.367,1.367,1.367,9,1
3081,LU0908501058,LGQG,LYXOR I.-C.EOS.300(DR)UEA,ETF,EUR,2650640,2018-10-10,15:14,164.36,164.36,164.36,164.36,180,1
3082,DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2018-10-10,15:14,9.63,9.63,9.62,9.622,46629,27
3083,DE0007664005,VOW,VOLKSWAGEN AG ST O.N.,Common stock,EUR,2505113,2018-10-10,15:14,140.9,140.9,140.8,140.8,287,8
3084,IE00B3VWM098,SXRG,ISHSVII-MSCI USA SC DL AC,ETF,EUR,2505637,2018-10-10,15:14,288.05,288.1,288.0,288.0,318,5
3085,IE00BX7RRJ27,UBUT,UBS(I)-FA.MSCI US.QU.ADDL,ETF,EUR,2505520,2018-10-10,15:14,20.065,20.065,20.065,20.065,25,1
3086,DE0006289309,EXX1,ISHS ESTXX BNKS.30-15 UC.,ETF,EUR,2505027,2018-10-10,15:14,10.172,10.172,10.166,10.166,6240,4
3087,AT0000776307,SAC,SANOCHEM. PHARMAZEUTIKA,Common stock,EUR,3490681,2018-10-10,15:14,1.56,1.56,1.56,1.56,201,1
3088,DE0005200000,BEI,BEIERSDORF AG O.N.,Common stock,EUR,2504906,2018-10-10,15:14,91.66,91.68,91.62,91.62,3379,27
3089,DE000ETF9082,E908,COMSTAGE 1-TECDAX U.ETF I,ETF,EUR,2504722,2018-10-10,15:14,20.535,20.535,20.535,20.535,23,1
3090,IE00B6YX5B26,SPYV,SPDR S+P EM.MKTS DIVI.ETF,ETF,EUR,2505746,2018-10-10,15:14,13.005999999999998,13.005999999999998,13.005999999999998,13.005999999999998,116,1
3091,DE0008232125,LHA,LUFTHANSA AG VNA O.N.,Common stock,EUR,2505130,2018-10-10,15:14,19.37,19.37,19.36,19.36,9863,21
3092,DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2018-10-10,15:14,8.669,8.67,8.662,8.67,11551,19
3093,DE000A1TNV91,ADE,BITCOIN GROUP SE  O.N.,Common stock,EUR,2504520,2018-10-10,15:14,27.96,27.96,27.96,27.96,76,1
3094,DE000SHA0159,SHA,SCHAEFFLER AG INH. VZO,Common stock,EUR,2504849,2018-10-10,15:14,9.952,9.952,9.942,9.95,1831,10
3095,LU0322253732,DX2I,XTR.MSCI EUROPE M.CAP 1C,ETF,EUR,2505883,2018-10-10,15:14,95.78,95.88,95.78,95.88,261,16
3096,LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2018-10-10,15:14,113.7,113.7,113.7,113.7,900,1
3097,DE0006047004,HEI,HEIDELBERGCEMENT AG O.N.,Common stock,EUR,2505002,2018-10-10,15:14,62.98,62.98,62.94,62.96,1027,7
3098,DE0007165631,SRT3,SARTORIUS AG VZO O.N.,Common stock,EUR,2505079,2018-10-10,15:14,122.1,122.2,121.8,121.8,1008,10
3099,DE0007236101,SIE,SIEMENS AG NA,Common stock,EUR,2505088,2018-10-10,15:14,102.62,102.62,102.52,102.54,4963,24
3100,DE0005470405,LXS,LANXESS AG,Common stock,EUR,2504935,2018-10-10,15:14,60.7,60.84,60.7,60.74,5631,20
3101,DE0008402215,HNR1,HANNOVER RUECK SE NA O.N.,Common stock,EUR,2505132,2018-10-10,15:14,121.2,121.2,121.2,121.2,30,1
3102,DE000A0S8488,HHFA,HAMBURG.HAFEN LOG.A-SP NA,Common stock,EUR,2504409,2018-10-10,15:14,19.32,19.33,19.32,19.32,418,7
3103,DE000ETN0842,X040,COMMERZBANK ETN UNL.,ETN,EUR,2504801,2018-10-10,15:14,26.926,26.926,26.926,26.926,2,1
3104,DE0005408884,LEO,LEONI AG NA O.N.,Common stock,EUR,2504929,2018-10-10,15:14,32.68,32.68,32.68,32.68,70,1
3105,DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2018-10-10,15:14,139.15,139.2,138.9,138.95,4928,37
3106,DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2018-10-10,15:14,194.75,194.75,194.6,194.6,1850,16
3107,DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2018-10-10,15:14,72.94,73.0,72.94,72.96,1346,9
3108,DE000A1C22P6,H4ZH,HSBC MSCI P.XJP UC.ETF DZ,ETF,EUR,2504450,2018-10-10,15:14,11.012,11.012,11.012,11.012,2,1
3109,DE000PAT1AG3,PAT,PATRIZIA IMMOBILIEN NA ON,Common stock,EUR,2504817,2018-10-10,15:14,16.3,16.3,16.3,16.3,153,1
3110,DE0006095003,CAP,ENCAVIS AG  INH. O.N.,Common stock,EUR,2505012,2018-10-10,15:14,5.97,5.97,5.97,5.97,597,2
3111,LU0942970798,XBAE,XTR.II GBL AGG.B.SW.5CEOH,ETF,EUR,2506076,2018-10-10,15:14,20.997,20.997,20.997,20.997,52,1
3112,DE000A0XYG76,DR0,DT.ROHSTOFF AG NA O.N.,Common stock,EUR,2504433,2018-10-10,15:14,19.0,19.0,19.0,19.0,53,1
3113,DE000A14KRD3,DKG,DT.KONSUM REIT-AG,Common stock,EUR,2504586,2018-10-10,15:14,10.65,10.65,10.65,10.65,6,1
3114,DE000A0X9AA8,DES2,L+G-L+G DAX D.2X SHORT DZ,ETF,EUR,2504257,2018-10-10,15:14,5.056,5.056,5.056,5.056,488,1
3115,IE00BKM4GZ66,IS3N,IS C.MSCI EMIMI U.ETF DLA,ETF,EUR,2505427,2018-10-10,15:14,22.419,22.430999999999997,22.419,22.430999999999997,94,2
3116,DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2018-10-10,15:14,54.48,54.48,54.38,54.38,6686,28
