date,store_id,y_label,y_pred
2019-09-25,33,12046.5,8979.291015625
2019-09-26,33,9009.6,7794.91796875
2019-09-27,33,9856.3,6706.1494140625
2019-09-28,33,9485.6,5554.2119140625
2019-09-29,33,8283.8,7278.3681640625
2019-09-30,33,8919.8,8250.626953125
2019-09-24,34,3535.8,4754.869140625
2019-09-25,34,6688.2,5006.7177734375
2019-09-26,34,4636.8,4024.69140625
2019-09-27,34,5855.6,4187.9321289062
2019-09-28,34,4757.2,5576.9296875
2019-09-29,34,7500.6,6278.0893554688
2019-09-30,34,4186.6,3307.4582519531
2019-09-24,35,15617.9,9207.9521484375
2019-09-25,35,16153.5,11171.3427734375
2019-09-26,35,15601.1,8262.01953125
2019-09-27,35,15079.4,11176.27734375
2019-09-28,35,23145.5,16878.013671875
2019-09-29,35,16765.8,20956.064453125
2019-09-30,35,20270.3,7241.8486328125
2019-09-24,36,13646.5,14512.958984375
2019-09-25,36,16744.0,16034.529296875
2019-09-26,36,15419.9,12936.5654296875
2019-09-27,36,18162.3,16196.33203125
2019-09-28,36,26111.2,23690.47265625
2019-09-29,36,15189.3,23725.708984375
2019-09-30,36,21800.9,12461.81640625
2019-09-24,37,4720.9,6480.2001953125
2019-09-25,37,9849.5,7210.7646484375
2019-09-26,37,6749.3,5524.8764648438
2019-09-27,37,6831.1,7636.3686523438
2019-09-28,37,12929.4,8516.3671875
2019-09-29,37,12433.1,8879.01953125
2019-09-30,37,8304.9,6381.0434570312
2019-09-24,38,7099.4,6596.888671875
2019-09-25,38,6836.9,7018.2680664062
2019-09-26,38,6028.4,4881.0161132812
2019-09-27,38,7953.7,5863.87109375
2019-09-28,38,11748.2,7385.7241210938
2019-09-29,38,6925.3,8327.1142578125
2019-09-30,38,5993.3,4968.68359375
2019-09-24,39,9172.0,8480.9443359375
2019-09-25,39,8915.8,8927.525390625
2019-09-26,39,11295.8,8235.0947265625
2019-09-27,39,12231.6,7974.8017578125
2019-09-28,39,10203.1,9535.03515625
2019-09-29,39,10449.3,9823.5302734375
2019-09-30,39,14203.1,7774.6689453125
2019-09-24,40,8978.6,9925.2431640625
2019-09-25,40,8370.3,10301.775390625
2019-09-26,40,15648.8,7685.6391601562
2019-09-27,40,11762.2,8695.91015625
2019-09-28,40,15308.8,12035.7275390625
2019-09-29,40,13434.3,11626.6669921875
2019-09-30,40,19560.8,7141.9677734375
2019-09-24,41,24118.2,19072.51953125
2019-09-25,41,28663.1,21169.03515625
2019-09-26,41,22890.8,18017.9375
2019-09-27,41,20138.3,20413.142578125
2019-09-28,41,25751.0,24841.59765625
2019-09-29,41,24934.5,26100.208984375
2019-09-30,41,30845.6,17753.1953125
2019-09-24,42,15334.4,12276.490234375
2019-09-25,42,15560.4,14027.1455078125
2019-09-26,42,11917.2,11518.0703125
2019-09-27,42,11654.0,11948.4931640625
2019-09-28,42,21083.0,16426.32421875
2019-09-29,42,18184.7,14798.876953125
2019-09-30,42,19377.9,10106.3779296875
2019-09-24,43,22242.4,17829.306640625
2019-09-25,43,23571.2,18614.609375
2019-09-26,43,26129.8,17322.22265625
2019-09-27,43,17674.7,19720.87109375
2019-09-28,43,31641.7,28240.93359375
2019-09-29,43,20763.3,25384.59765625
2019-09-30,43,28877.5,16065.21484375
2019-09-24,44,5198.5,5088.01171875
2019-09-25,44,4639.6,5585.783203125
2019-09-26,44,5467.9,4871.8647460938
2019-09-27,44,5729.0,5027.908203125
2019-09-28,44,6736.3,6546.9228515625
2019-09-29,44,5809.3,7754.1000976562
2019-09-30,44,10756.7,3825.7861328125
2019-09-24,45,14317.9,14917.4091796875
2019-09-25,45,15518.3,13864.03125
2019-09-26,45,19000.3,12259.091796875
2019-09-27,45,17440.6,13397.279296875
2019-09-28,45,23549.4,16302.4306640625
2019-09-29,45,15544.1,18196.294921875
2019-09-30,45,20781.8,11632.8388671875
2019-09-24,46,17040.4,11735.640625
2019-09-25,46,16326.0,13297.6318359375
2019-09-26,46,9177.7,11927.7861328125
2019-09-27,46,21079.4,11776.583984375
2019-09-28,46,28479.5,19126.62109375
2019-09-29,46,22100.4,16582.962890625
2019-09-30,46,25179.9,9647.3779296875
2019-09-24,47,32493.7,26182.052734375
2019-09-25,47,43332.7,31858.7890625
2019-09-26,47,34896.2,28546.923828125
2019-09-27,47,36031.3,31318.26171875
2019-09-28,47,62365.2,43912.1484375
2019-09-29,47,44577.8,42049.4609375
2019-09-30,47,43644.4,22872.8359375
2019-09-24,48,11592.0,10110.041015625
2019-09-25,48,12332.0,10429.9716796875
2019-09-26,48,12093.3,8316.85546875
2019-09-27,48,13238.3,11369.740234375
2019-09-28,48,17275.4,13338.482421875
2019-09-29,48,12285.7,12496.3447265625
2019-09-30,48,14317.3,8667.34765625
2019-09-24,49,10978.5,8023.7153320312
2019-09-25,49,10022.7,9329.587890625
2019-09-26,49,8710.7,7621.736328125
2019-09-27,49,13023.0,9017.029296875
2019-09-28,49,20094.4,13174.3974609375
2019-09-29,49,11755.1,13580.646484375
2019-09-30,49,13245.1,6173.12109375
2019-09-24,50,10281.7,9841.890625
2019-09-25,50,18746.3,10587.0537109375
2019-09-26,50,12113.6,9013.068359375
2019-09-27,50,9181.0,10138.4296875
2019-09-28,50,20186.8,13541.3076171875
2019-09-29,50,14850.0,11597.1376953125
2019-09-30,50,18163.4,9019.068359375
2019-09-24,51,4199.6,3731.0356445312
2019-09-25,51,3108.3,3696.5219726562
2019-09-26,51,3608.1,2507.689453125
2019-09-27,51,4186.1,3405.4396972656
2019-09-28,51,6370.6,5051.8046875
2019-09-29,51,6130.1,4356.4008789062
2019-09-30,51,6930.4,3139.7026367188
2019-09-24,52,4487.0,4958.0390625
2019-09-25,52,8969.8,5570.1743164062
2019-09-26,52,6183.6,5961.505859375
2019-09-27,52,7786.9,7589.66015625
2019-09-28,52,7428.7,10686.19921875
2019-09-29,52,6621.3,12226.7021484375
2019-09-30,52,6285.6,5723.8461914062
2019-09-24,53,4504.7,4020.0288085938
2019-09-25,53,4973.3,4891.0356445312
2019-09-26,53,4495.2,4804.68359375
2019-09-27,53,5667.6,4582.5400390625
2019-09-28,53,4618.2,5154.5517578125
2019-09-29,53,5024.3,5509.9467773438
2019-09-30,53,4312.9,4317.4184570312
2019-09-24,54,35658.1,32237.01953125
2019-09-25,54,37342.1,30546.44140625
2019-09-26,54,37977.5,25836.2109375
2019-09-27,54,38746.7,34123.65625
2019-09-28,54,94462.6,84328.515625
2019-09-29,54,37259.7,75419.96875
2019-09-30,54,41555.9,35848.39453125
2019-09-24,55,23772.4,27147.30859375
2019-09-25,55,37491.0,36830.078125
2019-09-26,55,27143.4,29749.32421875
2019-09-27,55,45311.3,40923.2109375
2019-09-28,55,88806.5,82453.1875
2019-09-29,55,20603.7,84274.3671875
2019-09-30,55,25167.2,28726.28125
2019-09-24,56,21970.8,23676.232421875
2019-09-25,56,28825.1,26934.078125
2019-09-26,56,18122.1,25945.4375
2019-09-27,56,27186.43,34851.25390625
2019-09-28,56,65395.98,78554.671875
2019-09-29,56,65295.7,60705.66015625
2019-09-30,56,45316.7,19316.703125
2019-09-24,57,4144.1,1851.7052001953
2019-09-25,57,2515.0,2784.1484375
2019-09-26,57,1596.5,3338.4914550781
2019-09-27,57,3931.02,4792.8227539062
2019-09-28,57,15197.89,8282.275390625
2019-09-29,57,890.4,8313.466796875
2019-09-30,57,2129.7,1256.5155029297
2019-09-24,58,3272.3,4594.8310546875
2019-09-25,58,3364.1,5725.58203125
2019-09-26,58,3138.6,6603.2836914062
2019-09-27,58,3623.5,7693.896484375
2019-09-28,58,14244.1,14289.3095703125
2019-09-29,58,3801.7,11779.73046875
2019-09-30,58,5847.2,5327.9458007812
2019-09-24,59,2562.55,2636.3049316406
2019-09-25,59,2108.34,2800.6931152344
2019-09-26,59,2631.4,2584.7216796875
2019-09-27,59,2420.04,2700.4089355469
2019-09-28,59,1968.95,2628.205078125
2019-09-29,59,1476.13,2392.8295898438
2019-09-30,59,2848.74,2514.8549804688
2019-09-24,60,4023.02,7282.6196289062
2019-09-25,60,5906.57,8777.4619140625
2019-09-26,60,5213.38,7668.6396484375
2019-09-27,60,6830.18,8114.2006835938
2019-09-28,60,5563.24,9973.3857421875
2019-09-29,60,9226.12,8257.294921875
2019-09-30,60,6436.38,7787.0014648438
2019-09-24,61,29698.66,40061.29296875
2019-09-25,61,38762.13,48097.0546875
2019-09-26,61,32053.01,43800.29296875
2019-09-27,61,36548.8,49709.23046875
2019-09-28,61,53759.27,66035.6015625
2019-09-29,61,38785.46,66361.375
2019-09-30,61,43091.16,43431.51953125
2019-09-24,62,4030.54,3596.6801757812
2019-09-25,62,3045.33,4075.6201171875
2019-09-26,62,4359.2,4755.7490234375
2019-09-27,62,6551.91,4114.2568359375
2019-09-28,62,4861.58,4971.1782226562
2019-09-29,62,5227.38,4788.1313476562
2019-09-30,62,4731.95,3063.9545898438
2019-09-24,63,6877.26,8776.0966796875
2019-09-25,63,9435.71,9120.7109375
2019-09-26,63,6015.65,7941.7280273438
2019-09-27,63,7459.98,8107.1831054688
2019-09-28,63,7437.25,8371.1748046875
2019-09-29,63,6385.99,8223.337890625
2019-09-30,63,6370.96,9580.6162109375
2019-09-24,64,7055.12,5727.8051757812
2019-09-25,64,4329.61,6286.0346679688
2019-09-26,64,7131.1,5850.7231445312
2019-09-27,64,5767.79,5643.6337890625
2019-09-28,64,7673.15,6056.9145507812
2019-09-29,64,6489.16,5005.5986328125
2019-09-30,64,6417.46,4841.1889648438
2019-09-24,65,8725.26,13892.55078125
2019-09-25,65,11278.88,15527.5107421875
2019-09-26,65,10979.4,14933.9482421875
2019-09-27,65,11553.09,15828.85546875
2019-09-28,65,15151.6,16073.4267578125
2019-09-29,65,12918.62,16441.0625
2019-09-30,65,14359.94,14660.3212890625
2019-09-24,66,13667.25,22164.9453125
2019-09-25,66,13292.0,26433.609375
2019-09-26,66,14919.48,25037.529296875
2019-09-27,66,16711.45,27576.55078125
2019-09-28,66,21694.89,25063.251953125
2019-09-29,66,14746.49,27401.65234375
2019-09-30,66,34688.62,20927.7109375
2019-09-24,67,24853.59,30908.17578125
2019-09-25,67,24096.26,33329.09375
2019-09-26,67,22912.13,31969.814453125
2019-09-27,67,24814.02,36285.0234375
2019-09-28,67,35686.76,41075.08203125
2019-09-29,67,28570.09,42559.828125
2019-09-30,67,33345.68,33845.53515625
2019-09-24,68,19797.19,27287.8359375
2019-09-25,68,17927.51,29630.958984375
2019-09-26,68,20468.49,28993.90625
2019-09-27,68,22533.74,31661.4140625
2019-09-28,68,29129.71,34401.1953125
2019-09-29,68,24149.42,34403.4921875
2019-09-30,68,24455.61,28357.83984375
2019-09-24,69,9609.38,10704.1015625
2019-09-25,69,10146.8,12270.0234375
2019-09-26,69,9474.55,11900.37890625
2019-09-27,69,10443.12,12521.654296875
2019-09-28,69,20781.94,15273.396484375
2019-09-29,69,10568.15,15236.8720703125
2019-09-30,69,12492.18,10160.55859375
2019-09-24,70,4889.29,5068.4912109375
2019-09-25,70,3945.93,5812.8051757812
2019-09-26,70,4869.92,5833.6875
2019-09-27,70,5641.03,6285.8154296875
2019-09-28,70,6967.77,5772.8725585938
2019-09-29,70,5339.23,5483.3037109375
2019-09-30,70,6469.23,5037.2143554688
2019-09-24,71,19690.85,31871.580078125
2019-09-25,71,20169.31,31610.517578125
2019-09-26,71,25123.67,32589.76171875
2019-09-27,71,26199.77,34780.6953125
2019-09-28,71,27331.79,37458.8828125
2019-09-29,71,23652.87,37847.484375
2019-09-30,71,28920.98,30895.83984375
2019-09-24,72,5141.38,7797.1845703125
2019-09-25,72,6360.78,9302.2900390625
2019-09-26,72,6135.31,7390.1328125
2019-09-27,72,6927.5,9425.4189453125
2019-09-28,72,10793.83,13144.61328125
2019-09-29,72,8237.38,13846.2138671875
2019-09-30,72,9375.78,9338.390625
2019-09-24,73,8296.22,8688.1572265625
2019-09-25,73,7719.33,9674.44140625
2019-09-26,73,7752.82,8942.90625
2019-09-27,73,14516.79,10067.501953125
2019-09-28,73,14675.22,11962.837890625
2019-09-29,73,9835.52,11287.7109375
2019-09-30,73,8676.43,9709.427734375
2019-09-24,74,5996.39,6612.01953125
2019-09-25,74,7400.2,7340.3051757812
2019-09-26,74,6791.35,8407.31640625
2019-09-27,74,6967.52,7461.8559570312
2019-09-28,74,10965.77,7374.7172851562
2019-09-29,74,6895.31,7501.6982421875
2019-09-30,74,8975.49,6181.546875
