date,store_id,y_label,y_pred
2019-09-28,34,4757.2,7621.92578125
2019-09-29,34,7500.6,7965.5166015625
2019-09-30,34,4186.6,5555.619140625
2019-09-24,35,15617.9,11740.9501953125
2019-09-25,35,16153.5,9112.6884765625
2019-09-26,35,15601.1,11339.0244140625
2019-09-27,35,15079.4,13948.857421875
2019-09-28,35,23145.5,19871.1484375
2019-09-29,35,16765.8,27095.865234375
2019-09-30,35,20270.3,12215.10546875
2019-09-24,36,13646.5,13588.302734375
2019-09-25,36,16744.0,16151.4267578125
2019-09-26,36,15419.9,16137.6083984375
2019-09-27,36,18162.3,18191.798828125
2019-09-28,36,26111.2,28059.017578125
2019-09-29,36,15189.3,26696.35546875
2019-09-30,36,21800.9,15722.0654296875
2019-09-24,37,4720.9,7911.5747070312
2019-09-25,37,9849.5,7718.1171875
2019-09-26,37,6749.3,7352.5249023438
2019-09-27,37,6831.1,8721.36328125
2019-09-28,37,12929.4,11346.107421875
2019-09-29,37,12433.1,11453.67578125
2019-09-30,37,8304.9,7825.3139648438
2019-09-24,38,7099.4,7136.5268554688
2019-09-25,38,6836.9,7123.37109375
2019-09-26,38,6028.4,6446.208984375
2019-09-27,38,7953.7,6932.0834960938
2019-09-28,38,11748.2,9001.3623046875
2019-09-29,38,6925.3,10374.4794921875
2019-09-30,38,5993.3,6904.2895507812
2019-09-24,39,9172.0,9379.8212890625
2019-09-25,39,8915.8,9491.5458984375
2019-09-26,39,11295.8,9350.11328125
2019-09-27,39,12231.6,9711.6240234375
2019-09-28,39,10203.1,11198.1591796875
2019-09-29,39,10449.3,11232.0029296875
2019-09-30,39,14203.1,8520.94921875
2019-09-24,40,8978.6,10526.271484375
2019-09-25,40,8370.3,9936.0908203125
2019-09-26,40,15648.8,9470.2265625
2019-09-27,40,11762.2,11034.6220703125
2019-09-28,40,15308.8,15432.7646484375
2019-09-29,40,13434.3,14914.9912109375
2019-09-30,40,19560.8,9722.4716796875
2019-09-24,41,24118.2,22248.30078125
2019-09-25,41,28663.1,23353.91796875
2019-09-26,41,22890.8,21965.685546875
2019-09-27,41,20138.3,24659.609375
2019-09-28,41,25751.0,30709.70703125
2019-09-29,41,24934.5,32035.7578125
2019-09-30,41,30845.6,22382.00390625
2019-09-24,42,15334.4,14778.564453125
2019-09-25,42,15560.4,16048.4208984375
2019-09-26,42,11917.2,14553.435546875
2019-09-27,42,11654.0,14943.9951171875
2019-09-28,42,21083.0,19174.302734375
2019-09-29,42,18184.7,21989.380859375
2019-09-30,42,19377.9,15180.4052734375
2019-09-24,43,22242.4,20088.875
2019-09-25,43,23571.2,20294.1953125
2019-09-26,43,26129.8,17860.9375
2019-09-27,43,17674.7,21750.517578125
2019-09-28,43,31641.7,33428.01171875
2019-09-29,43,20763.3,31277.98046875
2019-09-30,43,28877.5,20967.61328125
2019-09-24,44,5198.5,5350.3828125
2019-09-25,44,4639.6,5780.3510742188
2019-09-26,44,5467.9,6214.048828125
2019-09-27,44,5729.0,6204.1391601562
2019-09-28,44,6736.3,9334.791015625
2019-09-29,44,5809.3,10580.029296875
2019-09-30,44,10756.7,5730.1206054688
2019-09-24,45,14317.9,16971.818359375
2019-09-25,45,15518.3,17056.328125
2019-09-26,45,19000.3,15826.1640625
2019-09-27,45,17440.6,16391.9140625
2019-09-28,45,23549.4,20483.251953125
2019-09-29,45,15544.1,23864.03125
2019-09-30,45,20781.8,15917.224609375
2019-09-24,46,17040.4,13597.5009765625
2019-09-25,46,16326.0,14623.9326171875
2019-09-26,46,9177.7,15277.646484375
2019-09-27,46,21079.4,17013.587890625
2019-09-28,46,28479.5,26213.9140625
2019-09-29,46,22100.4,23555.1171875
2019-09-30,46,25179.9,12790.6904296875
2019-09-24,47,32493.7,31917.095703125
2019-09-25,47,43332.7,34225.39453125
2019-09-26,47,34896.2,32804.0078125
2019-09-27,47,36031.3,38221.34375
2019-09-28,47,62365.2,52502.1015625
2019-09-29,47,44577.8,53593.4140625
2019-09-30,47,43644.4,30671.23828125
2019-09-24,48,11592.0,11772.736328125
2019-09-25,48,12332.0,11562.884765625
2019-09-26,48,12093.3,11478.1845703125
2019-09-27,48,13238.3,12877.05859375
